n1,n_id,g1,g2,g3,g4,g5,g6,l1,l2,l3,l4,ppm
5,27,1.6,4.4,0.374852,0.403247,0.521708,0.066661,0.504059,-0.080788,0.468565,0.468565,-662.007539804914
5,27,1.6,4.4,0.374852,0.403247,0.521708,0.066661,0,-0.015734,0,0.601423,-649.581447375954
5,28,1.6,4.4,0.468565,0.785753,0.574852,0.425308,0.74428,0.114387,0.468565,0.468565,-661.527523518493
5,28,1.6,4.4,0.468565,0.785753,0.574852,0.425308,0.813401,0.5147,0.468565,0.601423,-655.669961080546
5,28,1.6,4.4,0.468565,0.785753,0.574852,0.425308,0.813401,0.5147,0.468565,0.601423,-655.670555716328
5,28,1.6,4.4,0.468565,0.785753,0.574852,0.425308,0.778841,0.491376,0.468565,0.601423,-661.656592702995
5,28,1.6,4.4,0.468565,0.785753,0.574852,0.425308,0.778841,0.491376,0.468565,0.601423,-661.655784730628
5,29,0.8,5.2,0.281139,0.488041,0.521708,-0.082565,0.813401,-0.007631,0.468565,0.468565,-654.857901222366
5,29,0.8,5.2,0.281139,0.488041,0.521708,-0.082565,0,-0.143176,0,0.601423,-648.360977552718
5,29,0.8,5.2,0.281139,0.488041,0.521708,-0.082565,0.813401,-0.097269,0.468565,0.468565,-654.857600992647
5,29,0.8,5.2,0.281139,0.488041,0.521708,-0.082565,0,-0.121711,0,0.468565,-649.192401401114
5,29,0.8,5.2,0.281139,0.488041,0.521708,-0.082565,0.813401,-0.043037,0.468565,0.601423,-660.722391617639
5,30,0.8,5.2,0.281139,0.6,0.787426,0.54725,1,0.567523,0.468565,0.867141,-656.137313760971
5,30,0.8,5.2,0.281139,0.6,0.787426,0.54725,1,0.567523,0.468565,0.867141,-656.120827062164
5,30,0.8,5.2,0.281139,0.6,0.787426,0.54725,0,0.547689,0,0.867141,-649.273968158271
5,30,0.8,5.2,0.281139,0.6,0.787426,0.54725,0,0.547689,0,0.867141,-649.277948884548
5,30,0.8,5.2,0.281139,0.6,0.787426,0.54725,1,0.505824,0.468565,0.468565,-661.005240878682
5,31,1.6,4.4,0.374852,0.8,0.681139,0.547075,1,0.639987,0.468565,0.734282,-662.859446614143
5,31,1.6,4.4,0.374852,0.8,0.681139,0.547075,1,0.639987,0.468565,0.734282,-662.858854148969
5,31,1.6,4.4,0.374852,0.8,0.681139,0.547075,1,0.641507,0.468565,0.601423,-662.368120219147
5,31,1.6,4.4,0.374852,0.8,0.681139,0.547075,0,0.172387,0,0.734282,-649.229247252816
5,31,1.6,4.4,0.374852,0.8,0.681139,0.547075,1,0.641507,0.468565,0.601423,-662.366824737848
5,32,2.4,3.6,0.468565,0.841393,0.574852,0.610478,0.963059,0.655615,0.468565,0.601423,-662.587848378864
5,32,2.4,3.6,0.468565,0.841393,0.574852,0.610478,0.819885,0.71029,0.468565,0.601423,-659.968410596632
5,32,2.4,3.6,0.468565,0.841393,0.574852,0.610478,0.641077,0.379033,0.468565,0.468565,-654.167538268285
5,32,2.4,3.6,0.468565,0.841393,0.574852,0.610478,0.819885,0.682918,0.468565,0.601423,-660.195169942228
5,32,2.4,3.6,0.468565,0.841393,0.574852,0.610478,0.963059,0.624536,0.468565,0.601423,-663.142843897199
5,33,2,4,0.468565,0.838878,0.627995,0.529461,0.926119,0.410537,0.468565,0.734282,-655.522875111624
5,33,2,4,0.468565,0.838878,0.627995,0.529461,0.80691,0.644684,0.468565,0.734282,-653.434840691562
5,33,2,4,0.468565,0.838878,0.627995,0.529461,0.76762,0.585904,0.468565,0.468565,-659.319119298059
5,33,2,4,0.468565,0.838878,0.627995,0.529461,0.76762,0.431393,0.468565,0.468565,-659.393268650145
5,33,2,4,0.468565,0.838878,0.627995,0.529461,0.926119,0.574789,0.468565,0.734282,-655.914757638469
5,34,2.4,3.6,0.468565,0.74428,0.574852,0.695076,0.74428,0.696874,0.468565,0.601423,-653.600477641608
5,34,2.4,3.6,0.468565,0.74428,0.574852,0.695076,0.74428,0.696874,0.468565,0.601423,-653.600493800589
5,34,2.4,3.6,0.468565,0.74428,0.574852,0.695076,0.74428,0.767711,0.468565,0.601423,-653.600438807634
5,34,2.4,3.6,0.468565,0.74428,0.574852,0.695076,0.74428,0.767711,0.468565,0.601423,-653.600229187712
5,34,2.4,3.6,0.468565,0.74428,0.574852,0.695076,0.74428,0.546212,0.468565,0.468565,-657.671366517554
5,35,2.8,3.2,0.468565,0.565113,0.521708,0.442915,0.507891,0.529611,0.468565,0.601423,-643.602903239694
5,35,2.8,3.2,0.468565,0.565113,0.521708,0.442915,0.560476,0.508022,0.468565,0.468565,-649.666587836428
5,35,2.8,3.2,0.468565,0.565113,0.521708,0.442915,0.443105,0.357469,0.468565,0.468565,-643.787415586947
5,35,2.8,3.2,0.468565,0.565113,0.521708,0.442915,0.870987,0.396396,0.468565,0.601423,-656.838758347461
5,35,2.8,3.2,0.468565,0.565113,0.521708,0.442915,0.443105,0.423079,0.468565,0.468565,-643.85267257351
6,1,1.333333,4.666667,0.468565,0.813401,0.539423,0.207484,0.813401,0.057623,0.468565,0.468565,-659.441893689899
6,1,1.333333,4.666667,0.468565,0.813401,0.539423,0.207484,0.813401,0.001249,0.468565,0.468565,-659.441610672231
6,1,1.333333,4.666667,0.468565,0.813401,0.539423,0.207484,0.813401,0.300286,0.468565,0.574852,-654.677389992025
6,1,1.333333,4.666667,0.468565,0.813401,0.539423,0.207484,0.813401,0.343963,0.468565,0.574852,-654.809756881569
6,1,1.333333,4.666667,0.468565,0.813401,0.539423,0.207484,0.813401,0.337928,0.468565,0.574852,-654.810036938584
6,1,1.333333,4.666667,0.468565,0.813401,0.539423,0.207484,0.813401,0.203852,0.468565,0.574852,-654.677319531748
6,2,1.333333,4.666667,0.390471,0.677834,0.574852,0.340834,0.813401,0.357513,0.468565,0.574852,-660.427412805758
6,2,1.333333,4.666667,0.390471,0.677834,0.574852,0.340834,0.813401,0.326899,0.468565,0.574852,-660.427459623257
6,2,1.333333,4.666667,0.390471,0.677834,0.574852,0.340834,0.813401,0.510502,0.468565,0.574852,-662.656438956693
6,2,1.333333,4.666667,0.390471,0.677834,0.574852,0.340834,0.813401,0.467587,0.468565,0.574852,-655.261443607298
6,2,1.333333,4.666667,0.390471,0.677834,0.574852,0.340834,0.813401,0.467587,0.468565,0.574852,-655.261508216283
6,2,1.333333,4.666667,0.390471,0.677834,0.574852,0.340834,0,-0.085086,0,0.574852,-648.309461100786
6,3,1.666667,4.333333,0.390471,0.533477,0.539423,0.181264,0.58572,0.09259,0.468565,0.468565,-657.692671635681
6,3,1.666667,4.333333,0.390471,0.533477,0.539423,0.181264,0.58572,0.09259,0.468565,0.468565,-657.692728083692
6,3,1.666667,4.333333,0.390471,0.533477,0.539423,0.181264,0.740829,0.267001,0.468565,0.574852,-655.810784062752
6,3,1.666667,4.333333,0.390471,0.533477,0.539423,0.181264,0,0.063919,0,0.574852,-649.223044038569
6,3,1.666667,4.333333,0.390471,0.533477,0.539423,0.181264,0.547765,0.30448,0.468565,0.574852,-653.788086366112
6,3,1.666667,4.333333,0.390471,0.533477,0.539423,0.181264,0.740829,0.267001,0.468565,0.574852,-655.810878052657
6,4,1.666667,4.333333,0.468565,0.774166,0.539423,0.088201,0.646022,0.198051,0.468565,0.574852,-652.805473186805
6,4,1.666667,4.333333,0.468565,0.774166,0.539423,0.088201,0.612119,0.17079,0.468565,0.468565,-657.244181267491
6,4,1.666667,4.333333,0.468565,0.774166,0.539423,0.088201,1,0.118105,0.468565,0.574852,-655.01809380626
6,4,1.666667,4.333333,0.468565,0.774166,0.539423,0.088201,1,0.118105,0.468565,0.574852,-655.018076017136
6,4,1.666667,4.333333,0.468565,0.774166,0.539423,0.088201,0.646022,0.198051,0.468565,0.574852,-652.805566977369
6,4,1.666667,4.333333,0.468565,0.774166,0.539423,0.088201,0.740829,-0.273898,0.468565,0.468565,-655.923113068835
6,5,2,4,0.468565,0.721741,0.539423,0.194488,0.58572,0.346795,0.468565,0.574852,-659.208850762213
6,5,2,4,0.468565,0.721741,0.539423,0.194488,0.58572,0.208493,0.468565,0.468565,-658.055352049548
6,5,2,4,0.468565,0.721741,0.539423,0.194488,1,0.109131,0.468565,0.574852,-655.428948692012
6,5,2,4,0.468565,0.721741,0.539423,0.194488,0.870415,0.380336,0.468565,0.574852,-662.529247801028
6,5,2,4,0.468565,0.721741,0.539423,0.194488,0.547765,0.029611,0.468565,0.468565,-653.237164859199
6,5,2,4,0.468565,0.721741,0.539423,0.194488,0.740829,0.092559,0.468565,0.574852,-655.872402706707
6,6,1.666667,4.333333,0.468565,0.801881,0.539423,0.16192,0.778841,0.344909,0.468565,0.574852,-661.067356022352
6,6,1.666667,4.333333,0.468565,0.801881,0.539423,0.16192,0.778841,0.216579,0.468565,0.468565,-660.445647642022
6,6,1.666667,4.333333,0.468565,0.801881,0.539423,0.16192,0.813401,0.280181,0.468565,0.574852,-660.734872744484
6,6,1.666667,4.333333,0.468565,0.801881,0.539423,0.16192,0.813401,0.270824,0.468565,0.574852,-662.462585153876
6,6,1.666667,4.333333,0.468565,0.801881,0.539423,0.16192,0.813401,0.05605,0.468565,0.468565,-655.151664008483
6,6,1.666667,4.333333,0.468565,0.801881,0.539423,0.16192,0.813401,-0.197024,0.468565,0.574852,-654.832196184947
6,7,2,4,0.468565,0.718014,0.539423,0.365383,0.612119,0.540116,0.468565,0.574852,-658.707826080899
6,7,2,4,0.468565,0.718014,0.539423,0.365383,0.646022,0.170995,0.468565,0.468565,-652.314350579847
6,7,2,4,0.468565,0.718014,0.539423,0.365383,0.813401,0.534387,0.468565,0.574852,-661.053832740457
6,7,2,4,0.468565,0.718014,0.539423,0.365383,0.777115,0.269789,0.468565,0.468565,-663.324072636731
6,7,2,4,0.468565,0.718014,0.539423,0.365383,0.813401,0.322018,0.468565,0.574852,-655.554486850289
6,7,2,4,0.468565,0.718014,0.539423,0.365383,0.646022,0.354996,0.468565,0.574852,-652.970468533839
6,8,2,4,0.468565,0.74428,0.574852,0.514825,0.74428,0.514825,0.468565,0.574852,-652.631933312607
6,8,2,4,0.468565,0.74428,0.574852,0.514825,0.74428,0.514825,0.468565,0.574852,-652.632252107373
6,8,2,4,0.468565,0.74428,0.574852,0.514825,0.74428,0.514825,0.468565,0.574852,-652.632353256444
6,8,2,4,0.468565,0.74428,0.574852,0.514825,0.74428,0.514825,0.468565,0.574852,-652.631981594895
6,8,2,4,0.468565,0.74428,0.574852,0.514825,0.74428,0.514825,0.468565,0.574852,-652.62433995122
6,8,2,4,0.468565,0.74428,0.574852,0.514825,0.74428,0.514825,0.468565,0.574852,-652.624540053135
6,9,2,4,0.468565,0.790361,0.574852,0.431629,0.778841,0.496616,0.468565,0.574852,-661.582025091632
6,9,2,4,0.468565,0.790361,0.574852,0.431629,0.778841,0.515575,0.468565,0.574852,-661.582666798866
6,9,2,4,0.468565,0.790361,0.574852,0.431629,0.778841,0.515575,0.468565,0.574852,-661.582843029168
6,9,2,4,0.468565,0.790361,0.574852,0.431629,0.778841,0.496616,0.468565,0.574852,-661.581998718336
6,9,2,4,0.468565,0.790361,0.574852,0.431629,0.813401,0.282696,0.468565,0.574852,-662.239913695315
6,9,2,4,0.468565,0.790361,0.574852,0.431629,0.813401,0.282696,0.468565,0.574852,-662.239766275667
6,10,1.333333,4.666667,0.390471,0.712964,0.610281,0.411888,0.9067,0.460736,0.468565,0.681139,-661.605254779953
6,10,1.333333,4.666667,0.390471,0.712964,0.610281,0.411888,0.778841,0.08739,0.468565,0.468565,-659.706329004908
6,10,1.333333,4.666667,0.390471,0.712964,0.610281,0.411888,0.813401,0.51838,0.468565,0.681139,-654.796543810037
6,10,1.333333,4.666667,0.390471,0.712964,0.610281,0.411888,0.778841,0.503015,0.468565,0.574852,-660.500258855518
6,10,1.333333,4.666667,0.390471,0.712964,0.610281,0.411888,1,0.473931,0.468565,0.574852,-654.42837504606
6,10,1.333333,4.666667,0.390471,0.712964,0.610281,0.411888,0,0.427876,0,0.681139,-648.059898979908
6,11,1.333333,4.666667,0.468565,0.864081,0.574852,0.27742,0.813401,0.365633,0.468565,0.681139,-654.519025389119
6,11,1.333333,4.666667,0.468565,0.864081,0.574852,0.27742,0.778841,0.177306,0.468565,0.468565,-659.69227502977
6,11,1.333333,4.666667,0.468565,0.864081,0.574852,0.27742,1,0.038748,0.468565,0.468565,-654.086865454524
6,11,1.333333,4.666667,0.468565,0.864081,0.574852,0.27742,1,0.539894,0.468565,0.681139,-654.439248100012
6,11,1.333333,4.666667,0.468565,0.864081,0.574852,0.27742,0.778841,0.177306,0.468565,0.468565,-659.692026329959
6,11,1.333333,4.666667,0.468565,0.864081,0.574852,0.27742,0.813401,0.365633,0.468565,0.681139,-654.518760572624
6,12,2,4,0.468565,0.650074,0.574852,0.391867,0.740829,0.472065,0.468565,0.681139,-656.200245256332
6,12,2,4,0.468565,0.650074,0.574852,0.391867,0.55932,0.311668,0.468565,0.468565,-658.660302659745
6,12,2,4,0.468565,0.650074,0.574852,0.391867,0.55932,0.311668,0.468565,0.468565,-658.6613195021
6,12,2,4,0.468565,0.650074,0.574852,0.391867,0.740829,0.472065,0.468565,0.681139,-656.199803324524
6,12,2,4,0.468565,0.650074,0.574852,0.391867,0.55932,0.311668,0.468565,0.468565,-658.664782327366
6,12,2,4,0.468565,0.650074,0.574852,0.391867,0.740829,0.472065,0.468565,0.681139,-656.199737116662
6,13,1.666667,4.333333,0.390471,0.687982,0.610281,0.497977,0.803468,0.535063,0.468565,0.681139,-659.410608057838
6,13,1.666667,4.333333,0.390471,0.687982,0.610281,0.497977,0.74819,0.224612,0.468565,0.468565,-658.185954010912
6,13,1.666667,4.333333,0.390471,0.687982,0.610281,0.497977,0.723994,0.646803,0.468565,0.574852,-652.495209067046
6,13,1.666667,4.333333,0.390471,0.687982,0.610281,0.497977,0.926119,0.632219,0.468565,0.681139,-655.866967634305
6,13,1.666667,4.333333,0.390471,0.687982,0.610281,0.497977,0,0.463163,0,0.681139,-648.816209759453
6,13,1.666667,4.333333,0.390471,0.687982,0.610281,0.497977,0.926119,0.486001,0.468565,0.574852,-654.750549254233
6,14,2,4,0.468565,0.796096,0.574852,0.275176,0.646378,0.387448,0.468565,0.681139,-659.578854265897
6,14,2,4,0.468565,0.796096,0.574852,0.275176,0.739246,0.34526,0.468565,0.468565,-658.362109518167
6,14,2,4,0.468565,0.796096,0.574852,0.275176,0.870415,0.085628,0.468565,0.468565,-662.059555484886
6,14,2,4,0.468565,0.796096,0.574852,0.275176,1,0.364417,0.468565,0.681139,-655.43504490552
6,14,2,4,0.468565,0.796096,0.574852,0.275176,0.926119,0.381323,0.468565,0.681139,-655.632638013963
6,14,2,4,0.468565,0.796096,0.574852,0.275176,0.594421,0.086983,0.468565,0.468565,-652.810408656249
6,15,2.333333,3.666667,0.468565,0.71104,0.539423,0.347579,0.617805,0.534585,0.468565,0.574852,-657.324009831352
6,15,2.333333,3.666667,0.468565,0.71104,0.539423,0.347579,0.723418,0.355905,0.468565,0.468565,-659.740689261707
6,15,2.333333,3.666667,0.468565,0.71104,0.539423,0.347579,0.637864,0.107249,0.468565,0.468565,-653.430993489125
6,15,2.333333,3.666667,0.468565,0.71104,0.539423,0.347579,0.70632,0.511023,0.468565,0.574852,-652.822679900366
6,15,2.333333,3.666667,0.468565,0.71104,0.539423,0.347579,0.926119,0.118969,0.468565,0.574852,-656.080919633997
6,15,2.333333,3.666667,0.468565,0.71104,0.539423,0.347579,0.654718,0.45774,0.468565,0.574852,-653.382492361474
6,16,1.333333,4.666667,0.468565,0.92225,0.610281,0.283124,0.813401,0.489523,0.468565,0.681139,-661.046307473932
6,16,1.333333,4.666667,0.468565,0.92225,0.610281,0.283124,1,0.233145,0.468565,0.574852,-654.717280874459
6,16,1.333333,4.666667,0.468565,0.92225,0.610281,0.283124,0.9067,0.372589,0.468565,0.574852,-661.647497857215
6,16,1.333333,4.666667,0.468565,0.92225,0.610281,0.283124,1,0.384381,0.468565,0.681139,-655.047525548812
6,16,1.333333,4.666667,0.468565,0.92225,0.610281,0.283124,1,0.398047,0.468565,0.681139,-654.903207281351
6,16,1.333333,4.666667,0.468565,0.92225,0.610281,0.283124,0.813401,-0.178938,0.468565,0.468565,-654.718890598422
6,17,2,4,0.468565,0.797598,0.574852,0.377314,0.74819,0.570584,0.468565,0.574852,-659.042987468807
6,17,2,4,0.468565,0.797598,0.574852,0.377314,0.810156,0.388757,0.468565,0.574852,-660.607219719204
6,17,2,4,0.468565,0.797598,0.574852,0.377314,0.723994,0.436287,0.468565,0.574852,-652.47914231436
6,17,2,4,0.468565,0.797598,0.574852,0.377314,0.763731,0.532414,0.468565,0.574852,-659.07248528284
6,17,2,4,0.468565,0.797598,0.574852,0.377314,0.813401,0.08407,0.468565,0.574852,-654.837387321495
6,17,2,4,0.468565,0.797598,0.574852,0.377314,0.926119,0.251775,0.468565,0.574852,-654.93988698238
6,18,2,4,0.468565,0.843204,0.574852,0.245403,0.760289,0.368473,0.468565,0.574852,-659.60822824961
6,18,2,4,0.468565,0.843204,0.574852,0.245403,0.926119,0.144631,0.468565,0.574852,-655.110733808735
6,18,2,4,0.468565,0.843204,0.574852,0.245403,0.760289,0.320453,0.468565,0.574852,-659.632716239281
6,18,2,4,0.468565,0.843204,0.574852,0.245403,0.760289,0.418419,0.468565,0.574852,-659.601656067214
6,18,2,4,0.468565,0.843204,0.574852,0.245403,0.926119,0.15006,0.468565,0.574852,-655.219377923294
6,18,2,4,0.468565,0.843204,0.574852,0.245403,0.926119,0.070378,0.468565,0.574852,-655.179408694989
6,19,2,4,0.468565,0.797598,0.610281,0.596026,0.723994,0.679321,0.468565,0.681139,-653.439600053368
6,19,2,4,0.468565,0.797598,0.610281,0.596026,0.810156,0.616019,0.468565,0.574852,-661.075497172572
6,19,2,4,0.468565,0.797598,0.610281,0.596026,0.803468,0.683991,0.468565,0.574852,-658.861250580778
6,19,2,4,0.468565,0.797598,0.610281,0.596026,0.708454,0.514931,0.468565,0.468565,-659.762832118564
6,19,2,4,0.468565,0.797598,0.610281,0.596026,0.926119,0.504781,0.468565,0.681139,-656.194543092277
6,19,2,4,0.468565,0.797598,0.610281,0.596026,0.813401,0.577116,0.468565,0.681139,-655.918501828554
6,20,2,4,0.390471,0.548045,0.574852,0.281924,0.70632,0.439631,0.468565,0.681139,-653.184947455115
6,20,2,4,0.390471,0.548045,0.574852,0.281924,0.637864,0.114397,0.468565,0.468565,-653.463184607524
6,20,2,4,0.390471,0.548045,0.574852,0.281924,0.599903,0.437106,0.468565,0.468565,-655.853560327159
6,20,2,4,0.390471,0.548045,0.574852,0.281924,0,0.061395,0,0.681139,-648.801506466152
6,20,2,4,0.390471,0.548045,0.574852,0.281924,0.70632,0.411386,0.468565,0.681139,-653.279519778226
6,20,2,4,0.390471,0.548045,0.574852,0.281924,0.637864,0.227633,0.468565,0.468565,-653.430956688744
6,21,2.666667,3.333333,0.468565,0.593289,0.539423,0.384488,0.65923,0.537548,0.468565,0.574852,-659.936790031118
6,21,2.666667,3.333333,0.468565,0.593289,0.539423,0.384488,0.495905,0.212668,0.468565,0.468565,-660.03899020991
6,21,2.666667,3.333333,0.468565,0.593289,0.539423,0.384488,0.527911,0.406168,0.468565,0.468565,-657.465106888398
6,21,2.666667,3.333333,0.468565,0.593289,0.539423,0.384488,0.599446,0.383949,0.468565,0.574852,-663.178899719201
6,21,2.666667,3.333333,0.468565,0.593289,0.539423,0.384488,0.608062,0.36166,0.468565,0.574852,-653.952537332355
6,21,2.666667,3.333333,0.468565,0.593289,0.539423,0.384488,0.669178,0.404933,0.468565,0.574852,-654.248358186892
6,22,2,4,0.390471,0.484797,0.539423,0.154646,0.624388,0.239129,0.468565,0.574852,-659.891875450243
6,22,2,4,0.390471,0.484797,0.539423,0.154646,0.525912,0.076972,0.468565,0.468565,-661.890376638419
6,22,2,4,0.390471,0.484797,0.539423,0.154646,0.503552,0.207174,0.468565,0.468565,-658.336560079528
6,22,2,4,0.390471,0.484797,0.539423,0.154646,0.577593,0.099427,0.468565,0.574852,-661.493258696022
6,22,2,4,0.390471,0.484797,0.539423,0.154646,0,0.059064,0,0.574852,-649.345668282346
6,22,2,4,0.390471,0.484797,0.539423,0.154646,0.677337,0.246107,0.468565,0.574852,-652.544091142715
6,23,2,4,0.390471,0.484797,0.574852,0.255378,0.577593,0.488978,0.468565,0.681139,-662.227903262543
6,23,2,4,0.390471,0.484797,0.574852,0.255378,0.503552,0.267002,0.468565,0.468565,-658.826288433581
6,23,2,4,0.390471,0.484797,0.574852,0.255378,0.624388,0.236654,0.468565,0.468565,-659.155248341028
6,23,2,4,0.390471,0.484797,0.574852,0.255378,0.525912,0.130561,0.468565,0.468565,-662.268747919525
6,23,2,4,0.390471,0.484797,0.574852,0.255378,0,0.031237,0,0.681139,-649.214004684536
6,23,2,4,0.390471,0.484797,0.574852,0.255378,0.677337,0.377836,0.468565,0.681139,-653.614664260645
6,24,2.333333,3.666667,0.468565,0.638186,0.539423,0.285636,0.625046,0.49529,0.468565,0.574852,-658.747080649693
6,24,2.333333,3.666667,0.468565,0.638186,0.539423,0.285636,0.637864,0.278019,0.468565,0.574852,-653.931883695551
6,24,2.333333,3.666667,0.468565,0.638186,0.539423,0.285636,0.579449,0.39766,0.468565,0.468565,-656.721131367176
6,24,2.333333,3.666667,0.468565,0.638186,0.539423,0.285636,0.740829,-0.01229,0.468565,0.574852,-656.382360780482
6,24,2.333333,3.666667,0.468565,0.638186,0.539423,0.285636,0.70632,0.35393,0.468565,0.574852,-652.822848402138
6,24,2.333333,3.666667,0.468565,0.638186,0.539423,0.285636,0.539606,0.201209,0.468565,0.468565,-654.336419473513
6,25,2,4,0.468565,0.822794,0.610281,0.439889,0.810156,0.514589,0.468565,0.681139,-661.874538066278
6,25,2,4,0.468565,0.822794,0.610281,0.439889,0.692679,0.428476,0.468565,0.574852,-652.67521477524
6,25,2,4,0.468565,0.822794,0.610281,0.439889,0.751632,0.299962,0.468565,0.468565,-658.468674711708
6,25,2,4,0.468565,0.822794,0.610281,0.439889,0.9067,0.446235,0.468565,0.574852,-662.02210433926
6,25,2,4,0.468565,0.822794,0.610281,0.439889,1,0.442494,0.468565,0.681139,-655.560046579003
6,25,2,4,0.468565,0.822794,0.610281,0.439889,0.775595,0.50758,0.468565,0.681139,-652.938977628084
6,26,2.666667,3.333333,0.468565,0.613114,0.539423,0.431049,0.537811,0.589063,0.468565,0.574852,-659.812647906345
6,26,2.666667,3.333333,0.468565,0.613114,0.539423,0.431049,0.537811,0.515401,0.468565,0.574852,-659.792277835629
6,26,2.666667,3.333333,0.468565,0.613114,0.539423,0.431049,0.624193,0.316811,0.468565,0.468565,-660.666865629384
6,26,2.666667,3.333333,0.468565,0.613114,0.539423,0.431049,0.677337,0.332641,0.468565,0.574852,-653.286644416481
6,26,2.666667,3.333333,0.468565,0.613114,0.539423,0.431049,0.624193,0.43141,0.468565,0.468565,-660.857930012351
6,26,2.666667,3.333333,0.468565,0.613114,0.539423,0.431049,0.677337,0.400969,0.468565,0.574852,-653.365772765772
6,27,2.333333,3.666667,0.468565,0.649998,0.539423,0.314838,0.537811,0.19171,0.468565,0.574852,-659.638266096841
6,27,2.333333,3.666667,0.468565,0.649998,0.539423,0.314838,0.577593,0.419385,0.468565,0.574852,-661.729343044768
6,27,2.333333,3.666667,0.468565,0.649998,0.539423,0.314838,0.525912,0.240706,0.468565,0.468565,-662.230042538586
6,27,2.333333,3.666667,0.468565,0.649998,0.539423,0.314838,0.751345,0.462284,0.468565,0.574852,-659.379857301001
6,27,2.333333,3.666667,0.468565,0.649998,0.539423,0.314838,0.58121,0.334279,0.468565,0.468565,-660.324028058383
6,27,2.333333,3.666667,0.468565,0.649998,0.539423,0.314838,0.926119,0.240664,0.468565,0.574852,-655.920510259855
6,28,1.666667,4.333333,0.468565,0.669373,0.539423,0.231683,0.504059,0.364244,0.468565,0.574852,-661.415963811134
6,28,1.666667,4.333333,0.468565,0.669373,0.539423,0.231683,0.504059,0.159643,0.468565,0.468565,-661.048144488105
6,28,1.666667,4.333333,0.468565,0.669373,0.539423,0.231683,1,0.333039,0.468565,0.574852,-654.693895261593
6,28,1.666667,4.333333,0.468565,0.669373,0.539423,0.231683,0.504059,0.335748,0.468565,0.574852,-661.507142152878
6,28,1.666667,4.333333,0.468565,0.669373,0.539423,0.231683,1,0.155795,0.468565,0.574852,-654.731362596005
6,28,1.666667,4.333333,0.468565,0.669373,0.539423,0.231683,0.504059,0.041627,0.468565,0.468565,-661.451268682284
6,29,1.666667,4.333333,0.468565,0.864294,0.610281,0.38076,0.926119,0.386676,0.468565,0.681139,-655.062570207434
6,29,1.666667,4.333333,0.468565,0.864294,0.610281,0.38076,0.692679,0.164076,0.468565,0.468565,-652.115470903123
